Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD39,OUT035,3689.210095898404
NCU17,OUT019,452.292653051121
FDJ20,OUT046,2047.9655731389098
NCW41,OUT018,2343.562062779393
FDL52,OUT035,733.5432934729176
FDS39,OUT035,2294.460788990876
DRJ47,OUT045,2778.1016391165863
FDP13,OUT010,0.0
DRK39,OUT010,290.3960997141066
FDF28,OUT010,172.3783313966824
FDB09,OUT045,1988.965318639138
FDM51,OUT046,1615.832554559027
DRM49,OUT018,563.6479384641178
DRF23,OUT013,2837.656481912005
DRH01,OUT035,2838.761696277356
FDH12,OUT027,2669.439435328451
FDA28,OUT019,164.9259059672812
FDW37,OUT018,1243.3926716737956
FDF02,OUT046,1622.9039479561789
DRL37,OUT046,738.3493621807859
NCF43,OUT046,2074.0413623872773
FDH08,OUT010,596.8270586830885
FDR34,OUT019,817.9555214270447
NCK19,OUT049,3126.9706150595493
NCD55,OUT018,558.4906918788745
FDT27,OUT049,3503.931498797776
FDQ57,OUT045,2463.061430515851
FDA47,OUT035,2717.0783870228665
DRG15,OUT027,1821.3567368218548
FDE05,OUT018,2188.8134193682777
FDN46,OUT046,1656.8759657138658
FDX27,OUT027,2480.56021446485
FDT51,OUT045,1764.8519924476984
FDU33,OUT013,711.6081633904173
FDJ16,OUT027,1848.529006052456
FDD20,OUT019,288.6988412171728
FDT36,OUT049,700.9894578509051
DRF15,OUT027,3749.64275650871
FDN52,OUT010,312.0052309149704
FDC22,OUT027,5352.075559349696
FDX15,OUT045,2567.4812615868773
FDT13,OUT013,3146.8929457633712
FDU04,OUT017,2038.3098788629145
FDU31,OUT019,408.184501834481
FDW59,OUT027,2374.947315733858
NCO29,OUT046,2616.6462250829786
FDL15,OUT035,2538.8392287078777
FDI41,OUT049,2447.439069617213
FDQ48,OUT049,1668.4694950117207
DRI39,OUT013,981.1660159632022
FDI08,OUT013,3930.439276812014
FDC21,OUT049,1834.2409398830198
FDF58,OUT035,1107.2441566818127
FDS08,OUT010,382.5336122675723
FDE47,OUT045,2028.750301591004
NCP18,OUT019,466.3316323553074
NCR41,OUT013,1514.7025830443167
FDA27,OUT013,3781.7400655925576
FDA43,OUT035,3158.0133424319265
FDA49,OUT045,1264.4415563478142
NCE55,OUT018,2895.347955688578
DRM49,OUT027,1336.0778069093276
FDF22,OUT027,5473.891023744837
FDQ15,OUT018,1009.2134970232194
NCS54,OUT017,2997.330757455624
NCY05,OUT013,656.254419244615
FDR45,OUT046,3970.0952039058925
FDK57,OUT049,2088.0214806178133
FDF41,OUT010,835.3060982795719
FDV21,OUT046,2097.2847459542613
FDD51,OUT046,751.5143530078058
FDF33,OUT046,1835.12315511646
FDA38,OUT046,3732.5695869926935
FDR56,OUT045,3350.4570301276403
NCN41,OUT017,2080.787681020453
FDC60,OUT027,2386.273043037609
FDB47,OUT045,3429.140583821239
DRH01,OUT013,2761.0546734939976
FDW08,OUT046,1602.1333134840565
FDF38,OUT027,1279.7265984176706
FDY32,OUT017,2643.810669648522
FDG34,OUT049,1716.564834504119
FDG47,OUT019,847.1185241843809
NCF18,OUT035,3204.9900812968062
FDL39,OUT019,578.8904264678844
NCH55,OUT035,2319.836309618135
DRJ35,OUT049,1065.2879861602796
FDS44,OUT035,3978.110546397677
DRE01,OUT018,3492.18079813016
FDY39,OUT013,3286.386000712632
FDY32,OUT018,2372.1969113712535
FDR33,OUT027,2868.082079562233
NCP50,OUT049,1304.149280257245
FDZ47,OUT018,1207.2741266186047
FDU57,OUT049,2518.6127278112085
FDY44,OUT013,3153.5823143457733
DRH59,OUT018,906.407039708026
FDB03,OUT027,5938.79212737848
FDY46,OUT045,3073.182239619335
FDM39,OUT045,2863.5029252513386
FDY36,OUT035,1289.092660825798
NCM55,OUT035,3404.0799153622183
FDJ50,OUT010,21.56405417360341
DRL60,OUT013,2479.8223095690405
NCJ54,OUT049,4040.8189709777143
FDX59,OUT017,679.642275582244
FDI07,OUT013,3168.2947386529513
DRF51,OUT010,0.0
FDM14,OUT017,1723.4288107737234
FDP21,OUT045,3061.6487839817137
FDE40,OUT035,1123.3135575016631
FDE05,OUT035,2553.167630898633
FDM13,OUT027,3345.807148930284
FDC34,OUT027,4091.418430303256
NCI55,OUT018,1965.519189346061
NCE43,OUT018,2407.541036127256
FDW58,OUT018,1368.1159394424262
FDG60,OUT045,3722.317710611863
FDV31,OUT017,2728.899782234344
FDR47,OUT013,3113.309360597386
FDM60,OUT019,0.0
NCF06,OUT018,3242.931703954409
NCN26,OUT027,3047.38392518038
FDQ59,OUT049,1377.7234918167599
FDF09,OUT046,635.9892729501036
NCS06,OUT017,4175.018761297294
FDT44,OUT046,1880.6318114136254
FDI19,OUT017,3915.735267839316
FDT22,OUT017,963.4667637688317
NCF54,OUT027,4636.045316222153
DRG25,OUT045,3114.6410917105604
FDB59,OUT017,3045.939896439923
FDQ37,OUT017,3528.9018326307
FDP56,OUT035,983.1278761114286
FDW44,OUT035,2932.0143750679094
FDJ26,OUT010,545.6186640746092
FDU43,OUT018,3516.3000058775324
FDW33,OUT045,1600.5205191902764
NCX53,OUT027,3455.9441772365612
FDN56,OUT010,579.6505178165959
DRF15,OUT049,2468.5263013945573
FDO33,OUT017,1950.3369354239767
FDZ39,OUT010,413.7722000697583
NCJ19,OUT017,916.338692473439
FDU01,OUT035,3238.052865883828
FDT12,OUT035,3754.5317120728896
NCM18,OUT018,773.7785245423754
FDP19,OUT017,2093.068443056172
NCR42,OUT049,693.806025903387
FDN10,OUT046,1795.9220179702345
FDG44,OUT017,955.6859394850454
FDQ10,OUT046,2780.9009956346417
DRH13,OUT049,1686.9174707264356
FDT52,OUT013,3854.312735197037
FDM56,OUT045,1872.0152518880823
NCO43,OUT010,304.55729932077446
NCV29,OUT035,2940.6070067643595
NCF06,OUT013,3564.813736721869
FDO50,OUT035,1494.8489562671973
FDT59,OUT013,3783.1495511556664
FDX40,OUT027,1213.9152008166855
FDE50,OUT017,3151.9886738881323
FDX51,OUT017,3160.516626778716
NCD30,OUT018,1230.599237519963
FDK15,OUT013,1679.175654783246
FDL12,OUT045,909.690878231472
FDK46,OUT017,4033.180953996286
DRH49,OUT010,247.45911640046154
FDQ57,OUT046,2514.0919017723527
FDY59,OUT017,1550.763645367081
FDO09,OUT018,3793.3412351456072
NCG30,OUT035,1983.9517923870062
FDM09,OUT017,2664.171534931842
NCN17,OUT027,2722.900372542191
NCS42,OUT013,1432.0553818876924
FDD02,OUT019,421.00355311643165
FDE34,OUT013,3323.3349304150884
FDU38,OUT045,3163.8731183463688
FDB33,OUT046,2663.5724802588984
NCJ29,OUT017,1410.057557511123
FDZ27,OUT035,832.1951340645379
FDI40,OUT013,1561.5301178148425
FDG22,OUT013,677.9277143502362
FDT51,OUT017,1844.1301305316667
FDF20,OUT018,2838.2222486846877
FDV50,OUT035,2130.7523843122226
FDT02,OUT049,705.8386073794736
DRC49,OUT017,2466.3122583653117
FDF26,OUT049,2495.6790946017136
FDV52,OUT035,1924.9737489539816
FDX59,OUT049,667.7695589686988
FDV25,OUT035,3964.450121311983
FDW23,OUT027,1213.4707945901962
FDE53,OUT018,1381.3927418396054
FDA19,OUT017,2107.241675934785
FDH22,OUT046,2074.101549147143
NCO41,OUT013,1533.3401407576134
FDX12,OUT017,3889.730941170748
FDF17,OUT013,3243.9277264771035
FDS11,OUT045,3627.3370337878355
FDR51,OUT035,2514.0347671474033
FDT49,OUT010,355.24094808822133
FDC56,OUT013,2129.5642579857567
FDR13,OUT027,3054.073293762782
FDQ60,OUT035,2028.3703356297272
FDN38,OUT049,4255.323088301411
NCL29,OUT013,2561.129031032462
FDO13,OUT027,4033.451440646667
FDE26,OUT018,2185.766936995963
FDA31,OUT010,219.74609177705992
FDX14,OUT035,1221.139884471662
FDA34,OUT045,3100.5204489318244
FDF26,OUT013,2440.991565235227
FDE38,OUT045,2694.0299701524723
DRI11,OUT046,1905.0837785928134
FDQ60,OUT027,3001.0107564271284
FDL21,OUT027,1235.1440896958175
DRC12,OUT027,5339.20853376221
FDC47,OUT046,3860.9746476490936
FDE57,OUT045,2066.506416897061
FDT14,OUT045,1893.7554973961571
NCZ53,OUT046,3118.246718787112
FDE28,OUT018,3399.1423996030135
FDR19,OUT035,2552.244657722877
NCF54,OUT019,489.3415291966083
FDZ08,OUT046,1220.438991336537
NCJ05,OUT018,2193.933989512989
FDF59,OUT046,2053.863858760482
NCO05,OUT035,1729.7742720284818
FDW24,OUT018,562.4983003678357
NCX42,OUT018,2451.03637407412
NCA53,OUT035,876.91979733955
FDI45,OUT019,374.1477065053048
FDG46,OUT046,1911.7731471752156
FDM20,OUT010,702.8788884446074
FDW11,OUT010,47.32546868250962
FDX08,OUT035,2794.278172458977
NCK17,OUT035,870.335579563456
FDK32,OUT018,2231.237861789068
NCA42,OUT035,2677.157595028293
DRI01,OUT035,2849.6423963148127
NCL55,OUT049,4492.2308799835055
DRE25,OUT018,1274.3374491479706
FDD14,OUT017,3108.1357500838926
FDB10,OUT046,3206.5967249778228
DRN11,OUT035,2523.959044065174
FDP38,OUT018,544.5483936696882
NCA30,OUT017,3050.639200115356
FDT15,OUT017,3151.223568544033
NCP55,OUT018,782.0043796282283
FDF12,OUT035,2487.5482083520155
FDM21,OUT018,3759.228279937233
FDX56,OUT035,3791.385053526064
FDF10,OUT017,2394.49432358082
FDT32,OUT045,3048.795046188866
FDM51,OUT018,1427.400620642973
NCR50,OUT018,2205.347438339493
FDI19,OUT049,3903.8625512257704
FDX21,OUT017,1674.874697724682
FDR31,OUT035,2564.381359893917
FDY02,OUT013,4092.3200306351614
NCA29,OUT045,2814.92373162287
NCX17,OUT046,3955.3958724075455
FDM12,OUT045,3023.6509965367377
FDI53,OUT027,4040.4145965533035
NCU30,OUT049,2635.2250338078
FDC56,OUT027,3319.337078312724
FDK27,OUT018,1761.4690136079666
NCK18,OUT017,2769.5150497859954
FDB52,OUT019,847.1185241843809
DRG25,OUT027,5154.190992762206
FDZ13,OUT049,867.5901178638682
FDB57,OUT019,697.7751123177994
FDR40,OUT046,1303.3988610897584
NCO14,OUT019,0.0
NCN19,OUT045,3095.8624745068696
FDQ28,OUT019,307.689303102416
FDO13,OUT018,2347.239815470748
FDK48,OUT013,1324.0540612778007
FDU07,OUT018,2154.065627989996
FDW20,OUT046,2056.2601310797263
FDV12,OUT010,398.3664204792379
FDH24,OUT013,2573.1616028694184
FDV59,OUT049,3508.429396634729
FDK57,OUT045,1912.236747234326
FDL16,OUT027,1473.8338647737712
NCQ17,OUT046,2764.032070221165
FDJ15,OUT018,2844.6223474354783
FDX24,OUT049,1585.0905254333152
FDT47,OUT046,1604.2536037569812
FDT10,OUT049,902.3995897284012
FDZ37,OUT018,1197.5145955634307
FDW43,OUT027,5833.726686222052
DRN36,OUT017,1579.5394569260025
FDJ14,OUT045,1239.9161162964092
FDA32,OUT013,3508.5519563923613
FDJ38,OUT019,622.2623933018878
FDQ57,OUT017,2581.8182295473625
NCQ41,OUT019,538.805110138237
FDG56,OUT049,1095.3139271314708
DRC13,OUT027,3214.008919910759
FDV55,OUT035,2684.0395402517865
FDQ49,OUT045,2576.2578322172803
FDE29,OUT010,66.71311598328218
FDR03,OUT013,3477.328879168813
FDD45,OUT049,1630.1498134627209
FDN38,OUT010,964.308547445657
FDT56,OUT046,1059.8224253049684
FDT48,OUT045,3217.073722125811
FDU03,OUT049,2914.3854484168564
FDC56,OUT010,546.371525046118
NCO43,OUT027,2536.1051336219016
FDQ27,OUT017,1725.5991867014284
FDR03,OUT046,3445.1830908030047
DRH23,OUT010,75.10647083374228
FDG22,OUT045,643.1616787675496
NCJ42,OUT013,1607.5979652453573
FDR24,OUT046,1419.5958526115976
FDW60,OUT035,2947.263627252767
FDJ08,OUT013,3010.318922300734
DRL59,OUT018,576.7959760769959
FDG60,OUT010,712.8543583603595
FDW27,OUT017,2523.525688717791
FDX14,OUT018,1012.1660883747559
FDC20,OUT013,894.9762841723996
NCS29,OUT018,3581.402042910917
FDJ56,OUT046,1777.188050639051
FDB20,OUT019,249.07076856738274
FDL28,OUT027,5764.840469973189
FDW01,OUT018,2117.940173030777
FDL03,OUT046,3154.330373335654
FDX22,OUT049,3540.949778379331
FDJ21,OUT035,2551.696441380461
FDR31,OUT045,2240.0248909498023
FDG21,OUT035,2542.5161218209205
FDS22,OUT027,1262.6501740119736
FDK08,OUT035,1462.9666336425614
FDE17,OUT018,2276.228057247101
NCN30,OUT017,1431.2205936363478
FDT50,OUT046,1522.306749646349
NCX42,OUT049,2683.5078801818872
FDJ12,OUT035,3540.086318355191
NCA18,OUT027,3048.1466550936675
FDP23,OUT019,538.9292954922072
FDX12,OUT013,3886.2961901273543
FDN40,OUT018,2167.1401242626566
FDV48,OUT035,1394.2278819889834
NCY54,OUT013,2947.5568297293853
FDL16,OUT010,76.65224793927352
FDR45,OUT018,3608.9265389663938
FDJ52,OUT046,2607.306010738669
DRG01,OUT017,1255.515393015263
FDP52,OUT013,3812.439015899848
FDU58,OUT017,3159.1522334634005
FDL02,OUT045,1564.5373717218538
FDG28,OUT013,3761.539222608755
FDA19,OUT035,2168.102070664778
FDW46,OUT027,1990.7173868100354
NCD43,OUT049,1639.559090998207
DRG39,OUT013,951.265034786929
NCF55,OUT049,837.790836580536
FDJ07,OUT046,1745.664487468449
FDE08,OUT046,2399.281249408945
FDP56,OUT019,40.04662010911098
FDT45,OUT045,787.8691794294342
FDF17,OUT018,2971.6946768066564
FDX44,OUT046,1359.988442822982
FDM28,OUT027,4774.60589479282
FDI36,OUT049,3271.493422207395
FDS07,OUT045,1797.3945207851193
FDD36,OUT045,1846.803664071871
FDW11,OUT046,957.1455409781641
FDN40,OUT049,2472.242429102472
NCQ18,OUT049,1609.1353314050762
NCQ54,OUT017,2846.0629765839394
NCS42,OUT045,1397.2893463050057
DRH39,OUT010,246.08132276626964
FDC09,OUT027,2589.561572747956
FDT08,OUT010,362.3609259720153
FDC08,OUT035,3551.7138386349507
FDT20,OUT017,705.6787425169322
FDS35,OUT035,1181.3182799976912
FDX58,OUT018,2839.0656319894824
FDW58,OUT046,1637.3881268206103
DRD27,OUT046,1586.7615529878017
FDH32,OUT019,386.2961747231498
FDS26,OUT035,4162.413654668121
FDQ31,OUT046,1388.3958020136142
FDP11,OUT018,3233.4799314753855
FDD58,OUT017,1609.566587128187
FDM33,OUT045,3491.911395398648
FDZ16,OUT049,3445.336661094061
NCS29,OUT010,901.8825672488296
NCM18,OUT019,188.29345672679733
FDP11,OUT049,3571.063777938147
NCC42,OUT017,2171.304523785622
DRM23,OUT046,2876.3493481044707
NCN55,OUT027,6129.337960352381
FDK46,OUT013,4033.561777719904
FDR01,OUT046,3247.8496494815
NCA05,OUT045,2245.882766041272
NCP43,OUT017,2876.735618186996
FDR12,OUT010,445.26869141893235
FDQ01,OUT013,4041.796225023938
FDM13,OUT046,2056.8436964927937
FDQ19,OUT017,3924.0115881535353
FDK56,OUT019,661.5552074457165
NCX06,OUT010,413.5931237024371
FDO56,OUT027,3173.0113128404096
FDU45,OUT045,1831.101423528324
FDI16,OUT019,210.45522784773567
FDL32,OUT046,1872.07192781117
FDA07,OUT046,1976.5810589304429
FDA14,OUT045,2411.672743715086
FDV46,OUT027,3402.8803026074197
NCO07,OUT035,3543.5564699931624
NCP41,OUT046,1680.9261016611893
FDY60,OUT018,1892.6582617477998
FDN38,OUT017,4239.5413673833455
FDO15,OUT046,1154.880267902823
FDT60,OUT013,2088.245368793043
FDA55,OUT035,3979.1846281426624
FDE02,OUT010,372.89919993174783
DRJ39,OUT049,4180.879292715024
FDV34,OUT035,1302.4789730446118
FDS20,OUT027,5112.430476404229
FDF02,OUT027,2621.020330972973
FDW40,OUT017,2177.860240951358
NCB43,OUT046,3081.9734294625855
FDR58,OUT017,1497.84389131533
DRJ59,OUT035,765.2941684962511
NCD30,OUT017,1507.1257784829886
FDE14,OUT017,1594.1845699732937
FDC28,OUT018,1280.9681753098396
FDU16,OUT018,1119.1858118786124
NCD19,OUT035,987.2878179150827
FDU21,OUT046,692.5850402174061
FDV59,OUT027,5464.658058866501
FDU03,OUT045,3106.8171998938765
FDC33,OUT010,532.097503929237
NCR42,OUT035,744.751006992718
DRH59,OUT035,1270.7612512383823
NCM31,OUT035,2261.13785661273
FDS50,OUT035,3778.302436362401
FDP39,OUT046,954.8145190318472
FDQ55,OUT013,2067.588286557224
FDV36,OUT019,287.4201693853196
FDI05,OUT027,2227.5135829206447
FDS45,OUT027,2685.731853260386
FDA39,OUT045,691.4487676470502
FDC37,OUT010,432.50755441807536
FDJ60,OUT027,4347.2932053521945
DRQ35,OUT046,2096.6708912422355
NCJ06,OUT046,1827.5244656077682
NCY42,OUT018,2191.9756009667813
DRM37,OUT049,3257.335415544851
FDR14,OUT045,763.579765822049
FDE51,OUT049,757.7702987550413
FDT33,OUT017,2749.007202302175
FDR08,OUT013,1807.7772534497742
FDE36,OUT010,332.0548079361379
FDL22,OUT019,415.09424288228485
FDR44,OUT013,2078.350505107985
FDI56,OUT019,487.9929350603489
FDE47,OUT010,281.167340123355
FDV27,OUT010,376.9975492311724
FDV10,OUT049,602.5744097161484
FDC40,OUT045,1228.4493008460051
NCX41,OUT013,3512.5344225161884
NCQ38,OUT027,2653.0806819018894
FDV12,OUT027,2645.3474088603602
FDE52,OUT017,1415.6326753649932
FDG20,OUT027,4622.286460086184
FDV16,OUT027,1376.3256359203463
FDI32,OUT017,1877.1443927536866
FDJ32,OUT049,1014.9800254885257
FDN39,OUT018,2486.889441362232
FDY34,OUT017,2951.869212544609
FDC14,OUT035,764.8373503665221
FDA55,OUT017,3940.1123636668763
FDZ50,OUT010,498.3647638316115
DRG13,OUT049,2661.9175448599412
FDP01,OUT013,2421.5511123564115
NCG54,OUT017,2997.5960831172624
FDM13,OUT045,2005.8132252362918
NCO18,OUT027,4921.9269223379315
NCW41,OUT013,2442.4738373518676
FDM52,OUT027,3752.0993348570405
NCF55,OUT035,888.7358176698671
FDT09,OUT046,2047.6308738255473
NCM19,OUT035,1889.3889912059321
FDW12,OUT018,2196.3607979257363
FDP15,OUT019,919.016121115448
FDK36,OUT045,793.5679620162529
FDZ25,OUT035,2976.222548539088
NCW06,OUT049,3209.9165551826973
FDW60,OUT046,2927.477881495957
DRC49,OUT013,2421.80015586403
NCT17,OUT035,3330.019561602456
NCN06,OUT018,2298.720418014297
FDC45,OUT013,2857.001630471824
DRJ47,OUT019,374.1477065053048
NCF06,OUT045,3517.1085345045863
FDE21,OUT010,468.1640587120446
DRG27,OUT013,631.6415687455203
FDW40,OUT049,2150.738272152955
NCO53,OUT046,3115.2953737399794
FDE23,OUT049,697.5440494386564
FDQ16,OUT046,1776.4391036547643
FDS26,OUT045,3880.471326997165
FDZ13,OUT010,0.0
FDS14,OUT049,2473.0140629758425
FDC10,OUT045,1736.9032505532336
FDY16,OUT049,3409.610223272776
FDJ20,OUT035,2130.0708024532973
FDV43,OUT035,700.2123442915853
FDZ32,OUT027,2670.1997103947506
FDR23,OUT046,2849.085250868702
FDN24,OUT035,904.2587062652847
FDE34,OUT027,5317.253362370565
FDU31,OUT013,3391.6211052970116
FDW33,OUT018,1415.517771578711
FDU26,OUT046,1906.4238005583782
FDE20,OUT027,4380.851653099489
NCW05,OUT035,1679.5236747384247
FDB22,OUT018,2226.082265056493
FDO56,OUT046,2025.7515498834875
FDA19,OUT027,3472.2860967576025
DRI39,OUT045,940.7936863276544
FDH52,OUT018,689.6131998045084
FDZ50,OUT035,3198.0019395226846
NCN42,OUT035,2553.088004369675
FDB53,OUT013,2450.890789066779
DRG11,OUT017,1685.7671365406652
DRK11,OUT027,3763.9117607618496
FDQ60,OUT017,2090.3445104852694
FDT36,OUT017,712.8621744644503
DRG25,OUT018,2884.506950204535
DRJ23,OUT046,3147.6410047532518
FDG05,OUT035,2657.050611182667
NCK06,OUT018,1763.0919605922215
FDU52,OUT017,2473.074353684579
FDW07,OUT018,1068.1260904146473
NCM17,OUT045,688.8693996289351
FDA22,OUT045,2640.7228965308504
NCA41,OUT018,2865.728333000844
FDF38,OUT035,783.7660521656743
FDH52,OUT046,957.6486320373663
FDY58,OUT019,621.0177147826315
FDZ16,OUT045,3377.0835653408394
NCM18,OUT017,1063.0991084641257
FDA22,OUT018,2438.0133232748044
NCJ43,OUT035,2406.1400963574533
FDI34,OUT027,5941.5874903663125
FDG56,OUT046,1085.9014920561228
FDS34,OUT046,1887.1889374726743
DRC01,OUT035,918.7289787596873
FDQ04,OUT035,741.0641149241757
FDK04,OUT035,1016.97749781808
FDT51,OUT049,1832.2574139181215
FDV26,OUT017,3174.9269862216365
FDS04,OUT049,2141.380133257212
FDW43,OUT018,3461.3835420298465
FDQ28,OUT010,307.689303102416
NCK06,OUT017,2052.4125445139703
FDS23,OUT018,1869.8485744705345
FDZ36,OUT019,508.49954082626226
FDE56,OUT018,849.8682731880547
FDW10,OUT027,4584.844769398647
NCN14,OUT045,3054.3625097377626
NCQ18,OUT045,1541.729909934653
FDW08,OUT017,1629.6018642379859
FDU43,OUT035,3916.160111569199
FDR33,OUT010,358.81142578493643
FDM24,OUT010,409.7707056200887
NCZ05,OUT046,1648.22572140756
NCV41,OUT035,1985.8006846874675
FDV11,OUT018,2587.2732068318396
NCY05,OUT035,739.8387862216821
FDV44,OUT018,2859.0207267918445
FDW32,OUT049,1257.0818519392428
NCU18,OUT027,3506.3457141051954
NCC43,OUT035,3721.6390986450633
FDW19,OUT013,1864.9847930956585
FDN31,OUT035,3036.910956212038
FDI48,OUT045,750.274836838979
FDS24,OUT017,1268.8232410359833
FDF46,OUT049,1928.7916013884699
DRG23,OUT017,2468.273134089215
FDG14,OUT018,2202.2555642500406
NCY30,OUT049,2802.148087633051
FDO28,OUT018,1727.9467712849746
DRD24,OUT035,2252.571632138405
FDI33,OUT049,1504.2973391732967
FDN32,OUT046,3158.907790814282
FDR16,OUT045,4046.770302492675
FDF26,OUT046,2444.3168342744457
NCN29,OUT018,529.8108834616013
FDE20,OUT045,2679.0098371366444
FDA46,OUT046,3116.6597670552947
FDU28,OUT045,2945.5735010110902
FDQ48,OUT045,1568.9182851754895
FDV36,OUT013,2109.5497116792835
FDR14,OUT018,571.244145628747
FDP23,OUT017,3545.984773195019
FDP56,OUT013,907.7624350196892
FDK48,OUT010,215.1385589151568
FDR48,OUT046,2432.6925946800134
NCY29,OUT049,889.3409283332994
FDM22,OUT018,597.8631541100856
DRJ01,OUT013,2548.7208206697305
FDZ43,OUT045,3321.209779652047
FDV03,OUT035,2514.773894089982
FDX11,OUT027,5119.1198449866315
NCA41,OUT027,5375.619369475369
FDE38,OUT017,2780.6409808181756
FDI27,OUT018,469.3121947505248
FDN32,OUT013,3139.5600731816353
NCN43,OUT017,2067.421462799509
FDB47,OUT027,5439.784359655128
FDV03,OUT017,2475.701629614196
NCN30,OUT045,1351.9424555523794
NCV54,OUT010,367.131597520757
FDV07,OUT013,1537.8970208961262
FDP07,OUT049,3116.202968167554
FDK48,OUT018,914.6309071438388
FDM15,OUT019,424.1479283432088
FDY19,OUT027,3104.9998543458064
FDK46,OUT046,4033.561777719904
FDY11,OUT045,1048.0275424157046
FDH09,OUT046,929.0396386026932
FDO08,OUT027,4014.462088851399
FDU14,OUT013,3985.5414614799583
FDD22,OUT027,2998.2933345674496
FDM27,OUT017,2636.5784187478157
FDL02,OUT027,2627.709699555375
NCA17,OUT035,2674.2546116183466
FDE38,OUT019,344.14357626237705
NCG07,OUT049,3132.841751086417
DRC27,OUT013,3716.8515632584767
FDA27,OUT035,3856.3928694775454
FDW40,OUT045,2083.332850682533
DRI11,OUT013,1905.0837785928134
FDN50,OUT046,1522.4553874512237
FDR12,OUT046,2865.1291053116574
FDT34,OUT027,2666.8660192109155
FDW11,OUT035,1031.7983448631514
NCO30,OUT027,5069.641214817208
FDZ34,OUT017,3423.1084037607284
FDU45,OUT017,1910.3795616122923
NCD42,OUT035,773.3972339689775
FDX25,OUT045,2883.7330364201553
NCR29,OUT046,902.6451295802999
FDX43,OUT019,471.4362246712693
FDB04,OUT010,321.88801344901736
FDR49,OUT027,1480.1452379218042
FDS39,OUT018,1978.4352390425506
FDW58,OUT045,1421.8993327507444
FDG22,OUT019,0.0
FDG31,OUT017,1082.8022188900172
NCV53,OUT027,5947.086685319296
DRJ37,OUT035,2595.1615481853623
FDV07,OUT035,1871.812291369203
FDW52,OUT018,2405.2540140351425
FDT15,OUT045,3064.6125578783294
FDD02,OUT018,1615.2377377702608
FDM16,OUT035,1393.4811367512984
NCE55,OUT046,3047.091227183921
FDB57,OUT018,3395.88377623541
FDQ04,OUT013,688.865623608156
FDQ47,OUT019,0.0
FDY14,OUT019,839.0444213410453
DRK37,OUT017,3248.433452711603
FDO25,OUT017,3547.927186482035
FDL57,OUT046,4168.807116956466
NCK29,OUT018,1798.5028645778627
FDK46,OUT027,6129.485152761154
NCB43,OUT010,422.3920878389971
DRE01,OUT027,5829.555222044697
FDC46,OUT018,2845.8691073555124
FDQ23,OUT045,1612.1791766742767
FDX38,OUT049,823.0779082269563
FDG60,OUT018,3545.04503387772
FDW55,OUT017,4150.17590736688
FDP39,OUT013,907.3141371502192
FDB20,OUT018,1012.2918630602417
FDV21,OUT017,2109.6820885563448
FDZ02,OUT013,1533.9654071303494
FDP19,OUT027,3386.7393756383676
FDA38,OUT035,3807.2223908776814
FDH22,OUT045,2023.0710778906416
DRM11,OUT045,3964.6139095353788
FDO12,OUT027,5354.740676627843
FDT14,OUT049,1968.493791448316
FDW34,OUT010,775.0399703446418
FDG04,OUT027,5086.16624933572
FDW59,OUT018,1113.1252222694764
FDR33,OUT018,1400.5380403261504
FDP32,OUT013,2104.6176185359973
FDL13,OUT027,5896.282802299966
FDD22,OUT013,1855.9931879798828
FDV40,OUT027,2035.5665386569449
NCD55,OUT046,812.2307363914243
FDQ20,OUT010,0.0
FDD28,OUT045,719.4519883500235
FDC39,OUT045,3520.745500933177
NCR17,OUT049,2035.1302452683324
DRO35,OUT018,1663.2400713672914
FDF40,OUT049,4129.816699645195
FDR31,OUT018,2189.379806617875
NCQ41,OUT017,3198.005628038208
FDP38,OUT046,834.8755607258946
NCU54,OUT027,5554.978182346433
FDG22,OUT018,433.11923292976593
DRK59,OUT013,3670.1322817630153
FDC37,OUT046,1774.582918350345
NCO42,OUT013,2256.495033612098
NCT42,OUT017,2481.2961848885307
FDX27,OUT035,1588.0788928265629
FDV40,OUT018,892.5506197873284
FDT45,OUT027,1703.6573339814759
FDS47,OUT019,330.5252630287793
FDR45,OUT035,4044.7480077908804
FDB03,OUT045,3813.6544008790006
FDO49,OUT035,914.9277144554757
FDU60,OUT027,4385.215444208918
FDB26,OUT018,616.1136741974453
FDB46,OUT017,3537.690215254202
FDQ37,OUT019,562.8778993693975
FDN03,OUT017,4130.627664436289
NCX30,OUT045,3906.212741320873
FDK32,OUT019,423.16768041149066
DRM47,OUT013,3103.5080009213893
NCO02,OUT046,1147.5463580643736
FDP04,OUT013,1015.7071579657647
NCO43,OUT049,1626.781248856388
FDD59,OUT013,1272.5611745597066
FDQ10,OUT017,2816.4815350438435
FDW45,OUT035,2518.4910345521707
NCK30,OUT049,4004.1644166390984
FDU31,OUT018,3034.706854448115
NCQ17,OUT019,507.4659145823223
FDN01,OUT017,2785.2817161614125
FDZ19,OUT049,2887.0505364045684
DRG37,OUT017,2577.137312442461
FDE32,OUT045,462.85947838568745
FDO34,OUT049,2937.437634544016
FDM04,OUT019,7.224942126905057
FDZ25,OUT049,2917.9446948680206
FDU08,OUT049,1567.8713461095197
NCW30,OUT045,3789.8373032011923
NCM18,OUT013,1070.5567962367154
FDS22,OUT035,780.0866025513795
NCH18,OUT017,3922.2135479948683
FDC23,OUT013,2915.58582906219
FDY46,OUT013,3116.879838294101
